latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.22144,6.172249,405.0,7200,Europe/Zurich,CEST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm)
2018-09-16,25.7,14.1,19.6,0.00,0.00
2018-09-17,27.6,16.6,21.4,0.00,0.00
2018-09-18,27.7,15.1,20.8,0.00,0.00
2018-09-19,28.0,17.3,22.2,0.00,0.00
2018-09-20,28.6,17.4,22.4,0.00,0.00
2018-09-21,28.4,14.9,21.2,5.00,0.00
2018-09-22,21.4,12.1,16.5,0.00,0.00
2018-09-23,27.4,18.3,22.1,0.50,0.00
2018-09-24,15.5,11.6,13.3,4.20,0.00
2018-09-25,16.5,9.2,12.3,0.00,0.00
2018-09-26,21.8,7.8,14.3,0.00,0.00
2018-09-27,23.8,12.3,17.3,0.00,0.00
2018-09-28,23.3,13.1,18.1,0.00,0.00
2018-09-29,17.8,12.9,15.6,0.00,0.00
2018-09-30,21.9,11.6,15.2,3.00,0.00
2018-10-01,14.0,8.9,11.1,7.00,0.00
2018-10-02,15.1,8.0,10.9,0.30,0.00
2018-10-03,18.9,10.7,14.1,0.00,0.00
2018-10-04,18.2,10.9,14.0,0.00,0.00
2018-10-05,22.1,11.1,16.2,0.00,0.00
2018-10-06,23.0,12.8,17.2,0.00,0.00
2018-10-07,15.7,13.1,14.3,5.10,0.00
2018-10-08,18.9,12.6,15.1,0.20,0.00
2018-10-09,20.8,12.0,16.0,0.00,0.00
2018-10-10,21.3,12.1,16.4,0.40,0.00
2018-10-11,20.4,13.1,16.5,4.70,0.00
2018-10-12,22.8,11.5,17.3,0.00,0.00
2018-10-13,22.9,11.8,17.3,0.00,0.00
2018-10-14,22.3,12.3,16.9,0.00,0.00
2018-10-15,21.6,10.9,16.6,0.00,0.00
2018-10-16,21.4,12.5,16.8,0.00,0.00
2018-10-17,20.3,11.1,15.0,0.00,0.00
2018-10-18,19.9,11.1,15.1,0.00,0.00
2018-10-19,17.9,10.2,13.3,0.00,0.00
2018-10-20,16.8,9.2,13.1,0.00,0.00
2018-10-21,15.8,8.0,11.7,0.00,0.00
2018-10-22,14.7,6.2,10.6,0.00,0.00
2018-10-23,15.6,6.9,11.3,0.00,0.00
2018-10-24,18.8,8.4,12.8,0.00,0.00
2018-10-25,18.7,8.1,13.2,0.00,0.00
2018-10-26,18.5,6.3,11.4,0.00,0.00
2018-10-27,10.6,5.8,8.9,19.30,0.00
2018-10-28,6.5,3.7,5.0,8.70,0.00
2018-10-29,6.0,3.8,5.0,9.00,0.00
2018-10-30,7.9,2.0,3.7,6.40,1.05
2018-10-31,10.8,4.5,7.8,0.20,0.00
2018-11-01,12.8,5.8,8.6,9.50,0.00
2018-11-02,12.1,6.5,9.5,0.40,0.00
2018-11-03,11.4,6.5,9.3,0.10,0.00
2018-11-04,12.7,6.9,9.8,1.30,0.00
2018-11-05,14.2,8.7,11.0,0.00,0.00
2018-11-06,15.0,7.9,10.2,11.50,0.00
2018-11-07,11.5,4.4,9.1,6.30,0.00
2018-11-08,11.5,8.6,9.8,6.30,0.00
2018-11-09,12.9,7.3,10.1,0.00,0.00
2018-11-10,11.8,4.7,9.0,0.40,0.00
2018-11-11,14.5,8.1,10.8,4.80,0.00
2018-11-12,18.3,5.3,11.5,0.20,0.00
2018-11-13,12.3,8.1,10.1,4.40,0.00
2018-11-14,12.1,7.5,9.5,0.00,0.00
2018-11-15,11.9,7.5,9.4,0.00,0.00
2018-11-16,10.1,5.3,7.2,0.00,0.00
2018-11-17,7.3,1.4,4.8,0.00,0.00
2018-11-18,6.0,0.6,2.9,0.00,0.00
2018-11-19,3.5,0.6,2.0,1.20,3.29
2018-11-20,4.2,1.0,2.5,0.70,0.42
2018-11-21,5.4,0.7,3.6,5.00,1.33
2018-11-22,8.4,3.3,5.6,0.00,0.00
2018-11-23,6.5,1.9,5.0,11.00,0.00
2018-11-24,9.9,2.6,6.2,11.10,0.00
2018-11-25,7.8,4.1,5.6,2.00,0.00
2018-11-26,6.7,3.9,5.3,5.70,0.00
2018-11-27,6.7,3.9,5.1,2.90,0.00
2018-11-28,6.0,0.1,3.6,0.00,0.00
2018-11-29,8.4,1.8,4.9,0.10,0.00
2018-11-30,7.0,1.7,4.7,3.50,0.00
2018-12-01,8.5,0.7,4.7,0.00,0.00
2018-12-02,9.4,5.7,7.5,17.00,0.00
2018-12-03,13.3,9.6,11.0,15.90,0.00
2018-12-04,11.0,5.9,9.3,3.20,0.00
2018-12-05,9.1,4.0,6.5,0.00,0.00
2018-12-06,9.8,5.0,7.9,12.60,0.00
2018-12-07,11.3,6.1,9.1,5.20,0.00
2018-12-08,7.3,4.8,6.1,5.70,0.00
2018-12-09,9.8,6.6,8.0,12.60,0.00
2018-12-10,7.7,4.8,6.4,1.10,0.00
2018-12-11,6.6,-0.5,3.9,0.30,0.00
2018-12-12,2.7,-3.0,-0.1,0.00,0.00
2018-12-13,1.6,-3.7,-1.2,0.00,0.35
2018-12-14,2.7,-0.5,0.8,0.00,0.00
2018-12-15,3.0,-1.8,0.5,0.00,0.07
2018-12-16,6.7,0.4,4.3,4.30,1.26
2018-12-17,7.9,1.3,4.8,4.10,0.00
2018-12-18,4.3,-1.3,1.5,0.00,0.00
2018-12-19,5.8,0.1,2.8,6.40,0.00
