latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.924427,7.439222,554.0,7200,Europe/Zurich,CEST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm)
2018-09-30,20.2,7.1,13.2,6.90,0.00
2018-10-01,12.7,5.8,9.7,7.20,0.00
2018-10-02,11.3,4.7,8.2,0.70,0.00
2018-10-03,16.6,8.3,11.9,0.00,0.00
2018-10-04,16.0,7.5,11.3,0.00,0.00
2018-10-05,21.0,7.2,13.1,0.00,0.00
2018-10-06,20.1,9.2,14.2,0.00,0.00
2018-10-07,18.4,10.1,13.8,1.10,0.00
2018-10-08,17.5,10.6,13.3,0.00,0.00
2018-10-09,19.3,8.1,13.4,0.00,0.00
2018-10-10,19.9,8.2,14.0,0.00,0.00
2018-10-11,19.2,9.0,13.2,0.90,0.00
2018-10-12,21.5,9.3,14.8,0.00,0.00
2018-10-13,21.5,9.2,14.5,0.00,0.00
2018-10-14,20.7,8.2,14.0,0.00,0.00
2018-10-15,20.4,6.2,13.0,0.00,0.00
2018-10-16,19.6,8.4,12.8,0.00,0.00
2018-10-17,19.2,5.9,11.9,0.00,0.00
2018-10-18,17.5,6.2,11.5,0.00,0.00
2018-10-19,16.6,6.5,11.1,0.00,0.00
2018-10-20,15.7,5.8,9.8,0.00,0.00
2018-10-21,13.9,4.9,8.6,0.00,0.00
2018-10-22,13.2,2.2,7.1,0.00,0.00
2018-10-23,14.3,1.2,7.8,0.00,0.00
2018-10-24,16.3,6.0,10.6,0.00,0.00
2018-10-25,17.1,4.7,10.7,0.00,0.00
2018-10-26,16.7,3.5,9.8,0.00,0.00
2018-10-27,8.6,2.0,6.2,16.70,0.14
2018-10-28,3.6,1.3,2.2,2.60,4.62
2018-10-29,4.8,1.7,3.1,12.90,0.00
2018-10-30,6.1,0.8,3.4,5.10,1.12
2018-10-31,9.3,-0.7,4.0,0.00,0.00
2018-11-01,12.4,1.9,6.9,5.30,0.00
2018-11-02,10.5,4.1,7.1,0.60,0.00
2018-11-03,9.4,5.4,7.8,0.30,0.00
2018-11-04,10.5,4.1,7.0,0.00,0.00
2018-11-05,13.8,5.9,8.4,0.10,0.00
2018-11-06,13.4,4.2,8.2,2.90,0.00
2018-11-07,12.3,5.8,8.9,2.40,0.00
2018-11-08,10.7,7.1,8.6,7.20,0.00
2018-11-09,11.5,4.0,6.9,0.00,0.00
2018-11-10,11.7,3.0,6.8,0.20,0.00
2018-11-11,12.3,4.8,8.5,3.50,0.00
2018-11-12,15.1,4.1,8.3,0.40,0.00
2018-11-13,10.9,5.6,8.0,4.00,0.00
2018-11-14,9.5,5.0,6.8,0.00,0.00
2018-11-15,9.7,4.7,6.9,0.00,0.00
2018-11-16,7.3,3.3,4.6,0.00,0.00
2018-11-17,4.3,-0.8,2.0,0.10,0.00
2018-11-18,2.3,-0.6,0.3,0.00,0.00
2018-11-19,1.2,-1.4,-0.1,0.20,2.03
2018-11-20,3.3,-2.3,-0.6,0.00,0.00
2018-11-21,4.5,-3.4,0.4,0.60,0.00
2018-11-22,6.1,-1.7,1.6,0.00,0.00
2018-11-23,2.7,-0.7,1.0,1.60,0.00
2018-11-24,8.9,0.7,4.3,5.40,0.00
2018-11-25,5.3,-0.4,2.4,0.30,0.00
2018-11-26,4.0,1.0,2.5,1.00,0.00
2018-11-27,4.1,0.1,2.5,4.60,0.00
2018-11-28,4.6,-2.5,0.5,0.00,0.00
2018-11-29,7.5,-0.8,2.8,0.00,0.00
2018-11-30,6.2,0.2,3.1,3.20,0.00
2018-12-01,7.5,-0.6,3.4,0.00,0.00
2018-12-02,9.4,2.6,6.4,14.20,0.00
2018-12-03,12.4,8.7,10.6,18.90,0.00
2018-12-04,10.4,4.8,8.2,6.20,0.00
2018-12-05,8.3,2.3,5.8,0.00,0.00
2018-12-06,10.2,4.3,7.7,1.30,0.00
2018-12-07,11.1,6.8,8.8,2.10,0.00
2018-12-08,8.0,3.0,5.2,3.40,0.00
2018-12-09,8.5,4.5,6.3,17.40,0.00
2018-12-10,4.6,1.9,3.5,7.10,0.14
2018-12-11,3.8,-2.6,1.4,0.40,0.91
2018-12-12,1.4,-5.0,-2.2,0.00,0.00
2018-12-13,-0.3,-4.9,-2.6,0.00,0.35
2018-12-14,-0.7,-2.5,-1.9,0.00,0.07
2018-12-15,-0.6,-4.8,-2.4,0.00,0.00
2018-12-16,5.5,-2.3,1.2,1.70,3.15
2018-12-17,5.0,-0.6,2.3,3.00,0.14
2018-12-18,1.9,-2.7,-0.8,0.00,0.00
2018-12-19,4.1,-1.3,1.0,7.20,0.35
2018-12-20,7.1,-0.9,3.2,0.40,0.00
2018-12-21,9.9,1.7,6.6,12.00,0.00
2018-12-22,10.8,6.8,9.5,2.40,0.00
2018-12-23,11.1,6.3,9.0,2.60,0.00
2018-12-24,10.7,2.7,7.0,14.20,0.00
2018-12-25,2.9,-3.1,0.8,0.00,0.00
2018-12-26,2.4,-4.0,-1.0,0.00,0.00
2018-12-27,4.4,-3.7,0.2,0.00,0.00
2018-12-28,4.5,-3.7,0.5,0.80,0.63
2018-12-29,0.2,-4.2,-2.2,0.00,0.00
2018-12-30,4.3,-2.6,0.9,0.10,0.42
2018-12-31,5.7,0.5,2.8,0.20,0.00
2019-01-01,4.5,-0.3,1.8,0.00,0.00
2019-01-02,2.6,-0.4,1.3,0.80,0.42
2019-01-03,0.5,-5.0,-2.5,0.00,0.28
2019-01-04,1.5,-4.0,-1.7,0.00,0.00
2019-01-05,1.2,-3.2,-0.2,0.00,1.54
2019-01-06,3.2,0.5,1.5,0.20,0.63
2019-01-07,2.9,-0.1,1.2,0.10,0.21
2019-01-08,4.0,0.2,2.1,1.90,1.40
2019-01-09,1.4,-2.7,0.1,0.00,2.52
2019-01-10,0.4,-3.2,-1.4,0.00,1.26
2019-01-11,0.1,-3.6,-1.6,0.00,0.07
2019-01-12,3.1,-1.1,1.2,0.30,0.84
2019-01-13,5.9,1.9,4.0,12.40,0.77
2019-01-14,5.1,1.5,3.6,8.10,0.91
2019-01-15,3.9,-2.7,0.8,0.20,0.28
2019-01-16,4.6,-3.9,-0.9,0.00,0.00
2019-01-17,7.1,-0.4,3.4,3.00,0.28
2019-01-18,2.3,-4.7,-0.9,0.00,1.47
2019-01-19,0.8,-5.7,-3.0,0.00,0.00
2019-01-20,3.0,-4.4,-1.2,0.00,0.98
2019-01-21,3.0,-4.1,-1.4,0.00,0.07
2019-01-22,0.8,-5.5,-2.3,0.00,0.00
2019-01-23,1.9,-5.7,-2.1,0.00,0.35
2019-01-24,-0.7,-3.8,-2.2,0.00,0.00
2019-01-25,0.1,-4.6,-2.6,0.00,0.00
2019-01-26,4.1,-2.0,1.1,0.00,0.00
2019-01-27,6.3,-1.0,2.9,3.70,1.12
2019-01-28,2.4,-0.9,0.5,0.10,1.05
2019-01-29,2.5,-3.1,-0.3,0.00,0.63
2019-01-30,2.1,-3.2,-0.4,0.00,1.12
2019-01-31,3.6,-4.4,-1.0,0.00,3.01
2019-02-01,2.1,-0.6,0.7,1.60,9.45
2019-02-02,2.9,-4.0,0.7,2.60,0.49
2019-02-03,1.3,-2.2,0.3,1.30,11.41
2019-02-04,1.0,-10.0,-2.4,0.00,0.21
2019-02-05,2.0,-8.6,-3.5,0.00,0.07
2019-02-06,4.2,-8.3,-2.6,0.00,0.00
2019-02-07,5.0,-10.4,-2.1,2.80,0.14
2019-02-08,5.8,-3.4,1.1,0.00,0.00
2019-02-09,9.6,-3.0,4.4,0.90,0.00
2019-02-10,11.2,-0.7,4.6,6.60,0.07
2019-02-11,3.8,-1.1,1.7,0.70,2.24
2019-02-12,4.1,-2.5,0.7,0.00,0.63
2019-02-13,8.0,-4.4,0.9,0.00,0.00
2019-02-14,10.8,-2.1,4.0,0.00,0.00
2019-02-15,11.4,-1.3,4.2,0.00,0.00
2019-02-16,13.7,1.8,6.2,0.00,0.00
2019-02-17,12.3,-0.0,4.9,0.00,0.00
2019-02-18,12.1,-1.5,3.6,0.00,0.00
2019-02-19,11.3,-1.8,3.5,0.00,0.00
2019-02-20,10.3,-0.9,3.8,0.00,0.00
2019-02-21,13.8,-0.5,6.2,0.00,0.00
2019-02-22,12.4,1.2,5.9,0.00,0.00
2019-02-23,7.9,1.8,4.4,0.00,0.00
2019-02-24,9.0,-3.6,1.8,0.00,0.00
2019-02-25,10.0,-2.8,3.2,0.00,0.00
2019-02-26,13.1,-1.9,4.6,0.00,0.00
2019-02-27,15.0,-1.8,5.2,0.00,0.00
2019-02-28,16.1,1.3,7.8,0.00,0.00
2019-03-01,7.2,4.1,5.9,6.30,0.00
2019-03-02,8.3,2.6,5.6,0.10,0.00
2019-03-03,12.9,1.7,7.3,0.00,0.00
2019-03-04,11.0,1.8,5.0,6.80,0.14
2019-03-05,9.8,2.9,5.6,0.90,0.14
2019-03-06,11.1,-1.2,5.2,0.00,0.00
2019-03-07,9.3,3.9,6.5,7.00,0.00
2019-03-08,7.5,3.7,5.1,4.50,0.00
2019-03-09,9.8,4.4,7.8,1.40,0.00
2019-03-10,12.5,5.4,9.5,11.60,0.00
2019-03-11,5.3,-0.7,2.9,1.40,0.77
2019-03-12,8.1,-4.7,2.2,0.00,0.42
2019-03-13,10.3,2.0,4.8,5.90,0.42
2019-03-14,5.4,2.0,3.8,8.50,0.49
2019-03-15,10.6,5.0,7.9,6.40,0.00
2019-03-16,15.0,4.7,9.8,0.10,0.00
2019-03-17,15.5,2.0,7.0,4.80,0.00
