latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.557117,7.549342,283.0,7200,Europe/Zurich,CEST

time,temperature_2m_max (°C),temperature_2m_min (°C),temperature_2m_mean (°C),rain_sum (mm),snowfall_sum (cm)
2018-09-21,26.6,13.5,19.8,5.70,0.00
2018-09-22,19.7,10.3,15.1,0.90,0.00
2018-09-23,26.3,14.2,20.2,17.70,0.00
2018-09-24,15.0,9.2,12.1,2.90,0.00
2018-09-25,17.2,5.7,11.3,0.00,0.00
2018-09-26,19.7,5.9,12.6,0.00,0.00
2018-09-27,23.7,7.0,15.0,0.00,0.00
2018-09-28,23.4,9.6,16.4,0.00,0.00
2018-09-29,19.9,8.9,14.0,0.00,0.00
2018-09-30,22.3,7.7,15.2,0.70,0.00
2018-10-01,15.2,7.6,10.7,6.10,0.00
2018-10-02,13.2,6.4,9.8,0.60,0.00
2018-10-03,17.4,10.1,13.1,0.00,0.00
2018-10-04,18.7,8.8,12.9,0.00,0.00
2018-10-05,23.4,8.8,14.8,0.00,0.00
2018-10-06,24.0,11.0,17.2,0.00,0.00
2018-10-07,20.4,11.4,16.1,0.40,0.00
2018-10-08,19.3,9.8,13.9,0.00,0.00
2018-10-09,21.1,9.9,14.8,0.00,0.00
2018-10-10,21.3,11.4,15.3,0.00,0.00
2018-10-11,20.6,9.3,14.7,0.40,0.00
2018-10-12,24.7,11.1,16.8,0.00,0.00
2018-10-13,24.3,10.4,16.3,0.00,0.00
2018-10-14,23.9,10.4,15.9,0.00,0.00
2018-10-15,23.3,8.8,15.8,0.00,0.00
2018-10-16,22.6,8.1,14.8,0.00,0.00
2018-10-17,21.0,7.4,14.6,0.00,0.00
2018-10-18,19.0,7.9,13.2,0.00,0.00
2018-10-19,17.2,8.1,12.3,0.00,0.00
2018-10-20,16.2,7.1,11.4,0.00,0.00
2018-10-21,15.2,7.4,10.3,0.00,0.00
2018-10-22,14.3,3.3,8.7,0.00,0.00
2018-10-23,15.7,4.5,9.7,0.00,0.00
2018-10-24,14.4,9.2,11.4,0.00,0.00
